,train_start,train_end,test_start,test_end,model_type,classifier,train_size,test_size,auc-roc,p_at_1,a_at_1,r_at_1,p_at_2,a_at_2,r_at_2,p_at_5,a_at_5,r_at_5,p_at_10,a_at_10,r_at_10,p_at_20,a_at_20,r_at_20,p_at_30,a_at_30,r_at_30,p_at_50,a_at_50,r_at_50
0,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.5003483925245954,0.9603658536585366,0.26612461173031243,0.012909306995614933,0.9405487804878049,0.27452950849625435,0.025285848940617188,0.9408897014015845,0.3009927522991656,0.06327609524199827,0.9162351507767286,0.34015469882453253,0.12327363632638007,0.8935587026039288,0.4143370485413241,0.24048194746116963,0.8605217744391432,0.47323223095194594,0.3474037949264374,0.8098544369328218,0.5667823862598209,0.544936682922831
1,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.49812398271061054,0.9664634146341463,0.26624642182836955,0.012991270849555345,0.9512195121951219,0.2749558438394543,0.02557272242940863,0.9421084704448507,0.30111456239722273,0.0633580590959387,0.9232409381663113,0.34155551495218955,0.12421622064669481,0.897822445561139,0.4160423899141239,0.24162944141633538,0.8748350421277028,0.4818198428649735,0.35318224662923653,0.8329983555636762,0.5899263048906754,0.5605098151715093
2,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.49358069626792983,0.948170731707317,0.2658809915341982,0.012745379287734108,0.9740853658536586,0.27586941957488276,0.026187451333961723,0.9402803168799513,0.30093184725013705,0.06323511331502807,0.9229363387145904,0.341494609903161,0.1241752387197246,0.8918836607278818,0.4136670930020099,0.24003114626449737,0.8803167191148107,0.485108715512516,0.35539527068562765,0.8137523600706499,0.570680309397649,0.5475595262489242
3,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.5010841461063353,0.9695121951219512,0.2663073268773981,0.013032252776525552,0.9679878048780488,0.2756257993787685,0.0260235236260809,0.947592931139549,0.3016627078384798,0.06372689643867055,0.9278099299421261,0.342469090687618,0.1248309495512479,0.9034566773260241,0.41829587672818075,0.24314577271423302,0.8778804182316516,0.4836469943358304,0.3544117044383427,0.8354954625738473,0.5924234119008466,0.5621900741772878
4,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.49554392340878595,0.7621951219512195,0.26216578354345577,0.010245481742551535,0.7698170731707317,0.26770814300505513,0.0206958731199541,0.8726386349786716,0.2941713868079664,0.05868611942133519,0.8346024977155041,0.3238321456848773,0.11229047989836483,0.9173138419369575,0.4238382361897801,0.24687512806852177,0.9448786925185261,0.523844326694683,0.3814597762386787,0.9669285583774895,0.7238565077044887,0.6506290725789927
5,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.5082539626455929,0.8780487804878049,0.26448017540654123,0.011802794967419369,0.9009146341463414,0.27294597722151165,0.024220318839391828,0.906764168190128,0.297582069553566,0.060981107331666735,0.8988729820286323,0.3366831110299044,0.12093766648907832,0.8751332419674128,0.4069675376088678,0.2355231342977747,0.855243122525632,0.47006516840246054,0.34527273472398673,0.8188074791400207,0.5757354284670199,0.5509610261874514
6,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.5009560709056216,0.7195121951219512,0.26131311285705583,0.009671734764968649,0.8003048780487805,0.2689262439856264,0.021515511659358222,0.8714198659354052,0.2940495767099093,0.05860415556739478,0.8617118489186719,0.32925269504841953,0.11593787139871317,0.9065022080097457,0.41951397770875204,0.24396541125363713,0.9376713024058472,0.5195200682136549,0.3785500594237941,0.7982824776173945,0.5552104269443937,0.5371501167984919
7,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.5040744497008098,0.926829268292683,0.26545465619099823,0.012458505798942665,0.9161585365853658,0.2735550277117973,0.02463013810909389,0.890920170627666,0.29599853827882333,0.05991557723044137,0.8872982028632348,0.33436871916681893,0.11938035326421048,0.860514694685549,0.40112065290212556,0.2315888693086349,0.8341285148715867,0.45739691820451917,0.3367484939141838,0.8056519885498508,0.56257993787685,0.5421089299618868
8,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.5003609950621708,0.9115853658536586,0.26515013094585543,0.012253596164091636,0.9146341463414634,0.27349412266276873,0.024589156182123685,0.9073735527117611,0.29764297460259453,0.06102208925863694,0.8903441973804447,0.3349777696571046,0.11979017253391254,0.8740673062281102,0.4065412022656678,0.23523626080898324,0.8506750583697087,0.46732444119617517,0.34342854801032746,0.8179548084536208,0.57488275778062,0.5503872792098684
9,2012-01-01,2012-06-30,2012-07-01,2012-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",26386,32838,0.5048376330492443,0.9634146341463414,0.266185516779341,0.01295028892258514,0.9573170731707317,0.27519946403556855,0.025736650137289454,0.9372333942717855,0.3006273220049942,0.06303020368017705,0.9284191288455681,0.3425909007856751,0.12491291340518831,0.9011725293132329,0.4173823009927523,0.24253104380967994,0.8779819307684499,0.48370789938485903,0.3544526863653129,0.8343382666423046,0.5912662159693038,0.5614114175648539
