,train_start,train_end,test_start,test_end,model_type,classifier,train_size,test_size,auc-roc,p_at_1,a_at_1,r_at_1,p_at_2,a_at_2,r_at_2,p_at_5,a_at_5,r_at_5,p_at_10,a_at_10,r_at_10,p_at_20,a_at_20,r_at_20,p_at_30,a_at_30,r_at_30,p_at_50,a_at_50,r_at_50
0,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.49990164454608843,0.8639455782312925,0.2919147780016755,0.012058870074378857,0.8776896942242356,0.2997486811420291,0.024529197657857257,0.8704710144927537,0.32168813820273057,0.060832410191486,0.8496376811594203,0.35456336178594877,0.11875296724165216,0.8452394429978489,0.4227364321778704,0.23630321253362874,0.8323018867924529,0.48402653564878756,0.349042570026903,0.8083140877598153,0.5929540154413929,0.5649628105712929
1,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.49975257943899726,0.9705215419501134,0.29404306382593337,0.013546447222661814,0.956964892412231,0.3029184685398601,0.02674473809147017,0.9461050724637681,0.32925034528041297,0.06611805665453395,0.9291213768115942,0.37045758145221547,0.12986231998733977,0.9006000226423638,0.4448796612855752,0.2517803449912961,0.8689811320754717,0.5060339167251567,0.3644247507517012,0.8190010415251551,0.6036407272397945,0.5724323468903307
2,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.49716196631756204,0.9478458049886621,0.2935902370548147,0.013229941446431397,0.9082672706681767,0.30097131342404965,0.02538376325367938,0.8731884057971014,0.32195983426540176,0.06102231365722424,0.8455615942028986,0.3537482735979351,0.11818325684443741,0.8336918374278275,0.41811759911245955,0.2330748536160785,0.8209056603773585,0.47718885140489503,0.3442633328058237,0.7870307476339266,0.5716711571988136,0.5500870390884633
3,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.49818026046220015,0.9591836734693877,0.293816650440374,0.013388194334546605,0.9354473386183465,0.3020580976747345,0.02614337711663238,0.9198369565217391,0.3266239500079245,0.06428232315239753,0.9096467391304348,0.36656327122059457,0.12714037031175818,0.8854296388542964,0.4388117825525845,0.2475391675898085,0.8597735849056604,0.5005094301175086,0.36056338028169016,0.815695331250283,0.6003350918106278,0.5701218547238487
4,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.5019676767846637,0.7913832199546486,0.2904657323340956,0.011046051590441525,0.8958097395243488,0.30047320397581906,0.02503560689982592,0.9583333333333334,0.3304729775624335,0.06697262225035606,0.8127264492753623,0.3471822854167138,0.11359392308909638,0.9063738254273747,0.4471890778182806,0.2533945244500712,0.9375849056603773,0.5471958702198474,0.39319512581104604,0.962550378118915,0.7471868136844251,0.6727646779553726
5,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.5022787295580998,0.9501133786848073,0.29363551973192653,0.013261592024054438,0.9467723669309174,0.30251092444585326,0.026459882892862795,0.9397644927536232,0.3286163878008468,0.06567494856781136,0.9177989130434783,0.3681934475966219,0.1282797911061877,0.8883731461564587,0.43998913215749313,0.2483620826080076,0.8550188679245283,0.49765662145946066,0.3585693938914385,0.8069102929855545,0.5915502524509249,0.5639816426649786
6,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.5006401198411913,0.7891156462585034,0.2904204496569837,0.011014401012818484,0.7791619479048698,0.2958090882332964,0.021775597404652635,0.9116847826086957,0.3258088618199108,0.06371261275518278,0.8197463768115942,0.3485860484071818,0.11457509099541066,0.8960715498698064,0.44306835420110036,0.2505143218863744,0.9307169811320755,0.5430751466026672,0.3903149232473493,0.9584295612009238,0.7430660900672448,0.669884475391676
7,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.5017662429621396,0.909297052154195,0.29282043154391285,0.01269188162683969,0.9241223103057757,0.30160527090361583,0.02582687134040196,0.9098731884057971,0.3256277311114633,0.06358601044469062,0.8937952898550725,0.3633934838227636,0.12492482987814528,0.8608626740631722,0.4289854416193085,0.24067099224560848,0.8412830188679246,0.48941517422510017,0.35280898876404493,0.8012045464837205,0.5858446351348292,0.5599936698844754
8,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.5039156965767982,0.9546485260770975,0.2937260850861503,0.013324893179300521,0.9479048697621744,0.3025562071229651,0.026491533470485835,0.9302536231884058,0.3276654515814975,0.0650102864377275,0.9024003623188406,0.3651142255530147,0.12612755182782084,0.8759198460319257,0.43500803767518736,0.24488051906947303,0.8495094339622642,0.4943509860302941,0.3562589017249565,0.806865009283159,0.5915049697738131,0.5639499920873556
9,2013-01-01,2013-06-30,2013-07-01,2013-12-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21585,44167,0.5032388168001025,0.9727891156462585,0.2940883465030453,0.013578097800284855,0.9614949037372593,0.30309959924830754,0.026871340401962335,0.9556159420289855,0.33020128149976224,0.06678271878461782,0.9390851449275363,0.37245001924513776,0.1312549454027536,0.9041095890410958,0.4462834242760432,0.2527615128976104,0.8760754716981132,0.5102904883736726,0.36739990504826714,0.8267445546347869,0.6113840650259244,0.5778445956638709
